decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2024-01-18,2024-01-19,9.9717479268846161e-05,0.18082770415175281,0.81907257836897818,0.0086044264482585398,0,1,0,0,0,0
2024-01-19,2024-01-20,0.0001510531791364,0.2008546807787191,0.79899426604214452,0.0011381098732232697,0,1,0,0,0,0
2024-01-20,2024-01-21,0.00014849531086760001,0.25436181142866332,0.74548969326046888,-0.0026909443247937759,0,1,0,0,0,0
2024-01-21,2024-01-22,0.00047709077054469999,0.090868765421708506,0.90865414380774645,-0.048740837645972257,0,1,0,0,0,0
2024-01-22,2024-01-23,0.0047220155534659003,0.0017391810973389999,0.99353880334919498,0.0084031913925433077,0,1,0,0,0,0
2024-01-23,2024-01-24,0.0017923583673276999,0.0047675241791691999,0.9934401174535028,0.004943743607227935,0,1,0,0,0,0
2024-01-24,2024-01-25,0.0024406082846146998,0.0029503212417089,0.99460907047367642,-0.0037494387067804613,0,1,0,0,0,0
2024-01-25,2024-01-26,0.0023547300518156999,0.0038485358132623001,0.99379673413492198,0.046965497036486337,0,1,0,0,0,0
2024-01-26,2024-01-27,0.00059227399276479999,0.029654419495120401,0.96975330651211478,0.0074046968164107607,0,1,0,0,0,0
2024-01-27,2024-01-28,0.00050074748463180003,0.094881067733629101,0.90461818478173905,-0.0021414547172544651,0,1,0,0,0,0
2024-01-28,2024-01-29,0.00050360620303039998,0.0814356495166213,0.91806074428034823,0.03019459585493478,0,1,0,0,0,0
2024-01-29,2024-01-30,0.00018030355514159999,0.23916855538917159,0.76065114105568665,-0.0081663194749168611,0,1,0,0,0,0
2024-01-30,2024-01-31,0.00046228274591479998,0.060599771280934002,0.93893794597315117,-0.0085153051958030135,0,1,0,0,0,0
2024-01-31,2024-02-01,0.0011829431294604,0.017584766773437999,0.98123229009710156,0.011763600709244981,0,1,0,0,0,0
2024-02-01,2024-02-02,0.001085034821018,0.0278464314093586,0.97106853376962321,0.00262990524913298,0,1,0,0,0,0
2024-02-02,2024-02-03,0.00037914244278839998,0.067517340260991501,0.93210351729621999,-0.0043755368135443007,0,1,0,0,0,0
2024-02-03,2024-02-04,0.00084548685022449996,0.0191713557569602,0.97998315739281516,-0.0098661340240944195,0,1,0,0,0,0
2024-02-04,2024-02-05,0.0010956067514918,0.013879300715513399,0.98502509253299464,0.0027194972452759814,0,1,0,0,0,0
2024-02-05,2024-02-06,0.00050293961085789995,0.080525621879032699,0.91897143851010943,0.0091457987877425762,0,1,0,0,0,0
2024-02-06,2024-02-07,0.0002063549312173,0.2416168471237575,0.75817679794502502,0.029059337119410111,0,1,0,0,0,0
2024-02-07,2024-02-08,6.7977971716814167e-05,0.39629911859829592,0.60363290342998721,0.021504382067578209,0,1,0,0,0,0
2024-02-08,2024-02-09,9.3111765089258712e-06,0.74412839191564661,0.2558622969078444,0.040496055708018508,0,1,0,0,0,0
2024-02-09,2024-02-10,1.1385017537090061e-06,0.87767956919325907,0.1223192923049871,0.013382844411437,0,1,0,0,0,0
2024-02-10,2024-02-11,1.8197305748872261e-07,0.96867618650822696,0.031323631518715499,0.010869337621602249,0,1,0,0,0,0
2024-02-11,2024-02-12,4.4138619870383409e-09,0.99509148694443983,0.0049085086416981996,0.034467544788130189,0,1,0,0,0,0
2024-02-12,2024-02-13,5.3753680683506144e-10,0.99810609346535384,0.0018939059971094,-0.0045112962618114594,0,1,0,0,0,0
2024-02-13,2024-02-14,3.3707891245661836e-10,0.99877223708804364,0.0012277625748775001,0.041564083997103651,0,1,0,0,0,0
2024-02-14,2024-02-15,2.2487422728910961e-11,0.99966668989696361,0.000333310080549,0.002296146953405076,0,1,0,0,0,0
2024-02-15,2024-02-16,1.6397642634935875e-11,0.9997370820952336,0.00026291788836869999,0.0044873635149793589,0,1,0,0,0,0
2024-02-16,2024-02-17,2.0755434024493749e-12,0.99991714725619996,8.285274172441706e-05,-0.0093642944554629404,0,1,0,0,0,0
2024-02-17,2024-02-18,1.0017620532397277e-12,0.99994726466346762,5.2735335530412552e-05,0.0091294582349068509,0,1,0,0,0,0
2024-02-18,2024-02-19,5.9091116787119494e-13,0.9999656905234372,3.4309475971775522e-05,-0.0064066772197438615,0,1,0,0,0,0
2024-02-19,2024-02-20,5.6201923391243612e-12,0.99985416121293402,0.00014583878144579999,0.0092674128488556828,0,1,0,0,0,0
2024-02-20,2024-02-21,6.6069380378129063e-13,0.9999571038327244,4.2896166614801563e-05,-0.0077549341318511322,0,1,0,0,0,0
2024-02-21,2024-02-22,7.2379782444690073e-14,0.99998684130069959,1.3158699227763248e-05,-0.01037058748664621,0,1,0,0,0,0
2024-02-22,2024-02-23,7.6088849737261381e-13,0.99994616486569998,5.3835133539172703e-05,-0.011299600159001111,0,1,0,0,0,0
2024-02-23,2024-02-24,1.9429475209662883e-11,0.99963460019839645,0.00036539978217390001,0.016379420778273701,0,1,0,0,0,0
2024-02-24,2024-02-25,5.2194634613327498e-13,0.99995661807682457,4.3381922653369129e-05,0.0029299071582034042,0,1,0,0,0,0
2024-02-25,2024-02-26,9.1598452831853763e-13,0.99993782638805995,6.2173611024072514e-05,0.053601223447345303,0,1,0,0,0,0
2024-02-26,2024-02-27,3.1643832550597904e-14,0.99998318389470675,1.6816105261425217e-05,0.046996885958554113,0,1,0,0,0,0
2024-02-27,2024-02-28,4.7609682919536362e-16,0.99999856417502841,1.4358249713340443e-06,0.094843329909808149,0,1,0,0,0,0
2024-02-28,2024-02-29,8.8548676710336757e-19,0.99999992383045322,7.6169546829461031e-08,-0.020783574204867761,0,1,0,0,0,0
2024-02-29,2024-03-01,1.6750232404399422e-17,0.99999981209022082,1.879097790145157e-07,0.02008196922312333,0,1,0,0,0,0
2024-03-01,2024-03-02,1.0593325599795998e-18,0.99999996410096481,3.5899035034705491e-08,-0.0064617766359977846,0,1,0,0,0,0
2024-03-02,2024-03-03,1.4323507355095433e-17,0.99999988035217524,1.1964782477957361e-07,0.018409697634467648,0,1,0,0,0,0
2024-03-03,2024-03-04,1.9110048930664495e-18,0.99999995939029396,4.0609706013042564e-08,0.081321532316055212,0,1,0,0,0,0
2024-03-04,2024-03-05,2.7354200395549162e-21,0.99999999774934645,2.2506533279610118e-09,-0.065585080437849164,0,1,0,0,0,0
2024-03-05,2024-03-06,1.3519289269022339e-17,0.99999982263867115,1.773613285281473e-07,0.035863093838470306,0,1,0,0,0,0
2024-03-06,2024-03-07,6.3915393654290852e-19,0.99999995908103156,4.0918968380378185e-08,0.011726623930848001,0,1,0,0,0,0
2024-03-07,2024-03-08,5.2446880362198266e-19,0.99999997729450396,2.2705496045187729e-08,0.019694773637991325,0,1,0,0,0,0
2024-03-08,2024-03-09,3.8710378216729008e-19,0.99999997847039301,2.1529606940201157e-08,0.0028530775098281058,0,1,0,0,0,0
2024-03-09,2024-03-10,4.8060390185411809e-19,0.99999998637663923,1.3623360722094365e-08,0.0087513621437400602,0,1,0,0,0,0
2024-03-10,2024-03-11,1.3550945357533285e-18,0.9999999718302538,2.8169746136087455e-08,0.045447822657355585,0,1,0,0,0,0
2024-03-11,2024-03-12,2.5230045197543728e-20,0.99999999564387843,4.3561217371162221e-09,-0.0087227163723265777,0,1,0,0,0,0
2024-03-12,2024-03-13,1.6954106969175793e-19,0.99999998903345821,1.0966541849942601e-08,0.022332384686204909,0,1,0,0,0,0
2024-03-13,2024-03-14,4.7415982813400756e-20,0.99999999243705484,7.5629450939635108e-09,-0.022976392673503376,0,1,0,0,0,0
2024-03-14,2024-03-15,4.1939046629859792e-19,0.99999997749891556,2.2501084202954962e-08,-0.026948695499912523,0,1,0,0,0,0
2024-03-15,2024-03-16,5.2811093190081865e-17,0.99999964351089077,3.5648910905674388e-07,-0.059736236336388693,0,1,0,0,0,0
2024-03-16,2024-03-17,5.6326420636131352e-13,0.99995544476656462,4.4555232872065648e-05,0.047110735490903943,0,1,0,0,0,0
2024-03-17,2024-03-18,1.4918676242289018e-14,0.99999244472939763,7.5552705873360557e-06,-0.011655008246674869,0,1,0,0,0,0
2024-03-18,2024-03-19,3.1643475582294039e-14,0.99998881470055223,1.1185299416073709e-05,-0.082020472200976191,0,1,0,0,0,0
2024-03-19,2024-03-20,1.0451404929432704e-09,0.99776505281895356,0.0022349461359057999,0.093537469782433602,0,1,0,0,0,0
2024-03-20,2024-03-21,6.0317399826445272e-13,0.99991356468294401,8.6435316452504102e-05,-0.034636130515518615,0,1,0,0,0,0
2024-03-21,2024-03-22,9.7686024834999285e-11,0.99935175846267843,0.00064824143963539995,-0.026232065925946291,0,1,0,0,0,0
2024-03-22,2024-03-23,5.4046585287689417e-10,0.99802471719178498,0.0019752822677490999,0.0039554444191862714,0,1,0,0,0,0
2024-03-23,2024-03-24,3.6044147841276916e-10,0.99875667756910003,0.0012433220704584,0.049566037559066523,0,1,0,0,0,0
2024-03-24,2024-03-25,2.3998222108629121e-12,0.99991595552105605,8.4044476543976735e-05,0.039875379211121942,0,1,0,0,0,0
2024-03-25,2024-03-26,5.1424552089105886e-13,0.99995173909585477,4.8260903631078095e-05,0.0015352257769130073,0,1,0,0,0,0
2024-03-26,2024-03-27,2.3149748833697315e-12,0.99987551553439535,0.00012448446328950001,-0.0079557938436528586,0,1,0,0,0,0
2024-03-27,2024-03-28,1.0411220317616226e-11,0.99970227471411,0.0002977252754787,0.01900423948481067,0,1,0,0,0,0
2024-03-28,2024-03-29,4.4411339642267068e-12,0.99986937070216164,0.000130629293397,-0.012583007005162461,0,1,0,0,0,0
2024-03-29,2024-03-30,9.515311607647028e-11,0.99925919594737078,0.00074080395747590005,-0.0037239683591496764,0,1,0,0,0,0
2024-03-30,2024-03-31,7.2417200912867457e-11,0.99911925171225324,0.00088074821532940003,0.024715743806698498,0,1,0,0,0,0
2024-03-31,2024-04-01,1.0035325595759474e-11,0.99975582336424085,0.00024417662572380001,-0.023378007065552708,0,1,0,0,0,0
2024-04-01,2024-04-02,1.4708200319847183e-10,0.99873824815755397,0.0012617516953638999,-0.06065077715447198,0,1,0,0,0,0
2024-04-02,2024-04-03,2.042653711022251e-07,0.95455049317571916,0.045449302558909603,0.0080043765816208978,0,1,0,0,0,0
2024-04-03,2024-04-04,2.2839325294416175e-07,0.93402333955540517,0.065976432051341793,0.038407895335263786,0,1,0,0,0,0
2024-04-04,2024-04-05,1.4383545610848651e-09,0.99554626833657278,0.0044537302250724003,-0.0097216646106004223,0,1,0,0,0,0
2024-04-05,2024-04-06,1.3858380220710355e-08,0.98870594024213798,0.011294045899481599,0.015627165320666547,0,1,0,0,0,0
2024-04-06,2024-04-07,1.0896076396174491e-08,0.99017910490543637,0.0098208841984871002,0.0068195080315744949,0,1,0,0,0,0
2024-04-07,2024-04-08,2.5990050588479349e-08,0.98227314134372157,0.0177268326662278,0.032723283026049543,0,1,0,0,0,0
2024-04-08,2024-04-09,1.410731780537498e-08,0.98366866962416244,0.016331316268519702,-0.034651633880170563,0,1,0,0,0,0
2024-04-09,2024-04-10,1.7660137128950501e-06,0.85284255970401723,0.14715567428226989,0.021318042459651743,0,1,0,0,0,0
